Time (seconds),CO2 conc (ppm),Ethylene conc (ppm),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16
809,9.941922163931439,-2.5066689762877217,2.094886158640913,-3.6391345648550995,-5.145889875780937,-2.3906988773086284,2.961132292690218,6.3979054780158835,2.517587740295952,-1.3205402752557587,-4.996160198951093,-2.732657301537337,1.2275097171022928,4.537083135598295,4.31175372734416,-0.23626801632617522,-4.70551793129949,-3.8966066074958623
810,9.560887858467336,-1.6777957214899704,2.1372364755872963,-3.5094309296912685,-4.7504222089443315,-1.4745376451955714,2.667307353125156,5.250262664782223,2.4172710445564194,-2.0876390003644683,-5.3071298696816624,-2.669349100654521,1.8296372994463765,4.7343167556722205,3.488786406358517,-0.9055771540069605,-4.850408373093093,-4.152542979597138
811,9.788786080292255,-3.2806781413272854,1.6586244871666644,-3.4285869116084293,-4.818207379767706,-1.4823514323326847,2.2318695308328054,5.579848842118015,1.9199672489001605,-1.9553841086414483,-4.562722237912454,-3.636761074857133,1.678859230152972,5.33043576485371,4.148460411239014,-0.6771377304728334,-4.048537609985585,-4.035169157100938
812,9.242096114958148,-2.4387158880278172,1.3755923095578872,-3.4956877555978063,-4.838593258046303,-2.4963490042442,3.306912045095471,5.258386570546158,3.0733921546094276,-1.8707158250446008,-4.473341941521728,-2.6837013864389694,1.200218568500138,4.846690873919155,4.293109926264792,-1.627256150066638,-3.903635778392076,-4.0146525657409295
813,9.499533012941756,-2.5802856479651632,2.514797366378287,-3.4084571824255767,-4.8574814882644555,-2.006882377769144,2.9912173505274655,4.464844390955825,3.1062659230238094,-1.639454531597402,-4.579648526723126,-4.090050969337197,1.930817092587405,4.505501117532682,3.5262763777054875,-0.05900363741468684,-5.308125803094347,-3.857306663067791
814,9.98126387540065,-2.236430989708942,1.7923577436488791,-3.793773877405432,-5.265568413606146,-1.6982082944614785,1.6950251809719137,5.518566891796205,2.6008907061177604,-1.6652866927226904,-4.545429313761651,-3.1184494029340146,0.7687638087108086,4.942160957530558,4.645755952601983,-1.1818351565527552,-4.286368997214374,-4.975784664445271
815,8.652516447113005,-3.5563514543717862,1.3106310168432833,-2.8773797025599364,-4.8279602415728196,-2.5144177890496646,3.4261691412301913,3.999286983146324,2.069652130319614,-2.287640767105269,-4.330310729296293,-2.7195764999116654,1.1922736336052462,4.440424444515926,3.8526360337222902,-1.5870113905902554,-4.815277664926622,-3.8763613250536566
816,9.664182217914624,-2.973188982251387,2.2464457587844544,-2.995819221268427,-5.600891513562296,-1.8814685861397644,1.9078759692216205,5.476693828979062,2.2262686789682373,-1.834287072402074,-5.132770054516772,-3.184596160060383,1.6564462549671366,5.944016808584054,3.170746035111641,-1.3391627565575435,-4.87529397134312,-4.623370762872733
817,9.709829924978461,-3.3499389626897464,1.1082001461921138,-3.300562565361947,-5.648084631682937,-2.1473586791211527,2.926956429689111,5.634394899686439,2.893427691763356,-2.3736854032112524,-4.8323894878623275,-3.078145762932633,1.6389064230453072,5.576753022821008,2.4429723439753275,-1.0861113351405702,-4.5769205068062035,-4.676766596247362
818,9.489275159150303,-2.9077182863546858,2.505086521199807,-3.4236742340020228,-4.148983249388862,-1.600751676265772,2.8859986000574667,5.484704828445084,2.453346650848075,-2.0875775932115173,-4.708617148731099,-3.0427660913248498,1.393950835944327,5.193806042431218,4.1533289553711645,-1.2945541423894946,-4.547930181610788,-4.25156179661977
819,8.781465633369214,-4.616583681228998,1.5192676066405777,-2.673471165308469,-5.013616704586888,-1.0423535935437325,2.228943638632632,5.481030206015837,3.6550112193308077,-2.328137739834511,-4.065103478199927,-3.0753789627180854,1.8821952758676368,5.301266265772684,3.2025402095815583,-1.4562458442399842,-5.832256676344207,-4.177746431943506
820,9.279455283736853,-3.1821432375859966,0.8723897138110672,-2.753183756923879,-5.343791020233208,-1.1593173377206931,2.8413011276586455,5.394141572040341,3.297231064882936,-1.6912314867496219,-5.700493692000956,-3.435919108162664,2.161107150579518,5.563970757675889,3.8637759599911914,-1.0123228068502534,-5.029310539120291,-4.22303702540503
821,9.700181611577843,-4.179646738213182,0.01518781508450262,-4.445022173124693,-5.580640903680342,-1.5174569278473016,2.626870842154267,5.089362484825541,2.5514905138685715,-2.042893145226093,-5.040077898196641,-2.5473792456383846,1.8737524788115896,4.759272362042434,3.544437583002554,-1.2160113076914743,-5.0437607340808155,-4.45907166531163
822,9.283940040344131,-3.4900247904341692,2.5878176546266074,-2.8858946975711013,-4.338345946001626,-1.4730683862383165,3.367556058169073,5.07868711122751,2.553206472108229,-2.8295529280333773,-4.662655280186387,-3.5294485639120836,1.6880985613345079,4.6270459986157135,4.037425408034258,-1.0162112382393462,-3.770135035654745,-3.6542267673312026
823,9.898028840000537,-3.4016750186706077,1.540117146427974,-4.358032717994039,-3.9705639650846978,-2.4739906454054323,3.8301400272629316,5.435188242789284,2.45640210017291,-2.8138964125611783,-5.16278634273348,-2.856167726175338,1.8498288297722691,5.000515311596231,3.5142895328049923,-1.2615742032390682,-6.001968412065806,-4.377549407001558
824,9.739943831224748,-4.195648800583042,1.0965731524146183,-3.8770922958539957,-4.347961774948241,-1.3678948469197816,3.375003326995461,4.867698066309337,2.4619896040796427,-2.254675055677954,-5.591028295274337,-3.124805141381539,1.4841584274014328,4.436402210630527,3.2992716625764995,-1.1381175756040427,-3.9946064503674594,-4.09664423314983
825,8.67275714989286,-4.52038626668729,0.8440720640691572,-3.1108334266187123,-4.675021775577375,-1.4734169253045375,2.8507507166559702,4.626686088119316,2.090483890522829,-1.4393352406187816,-4.501832439456962,-2.2382892488770767,1.5506410765079317,4.737177029227431,3.7541156189683345,-1.6828862645361475,-4.373310458164869,-4.781790231530502
826,9.155326375285833,-3.5253945179942923,1.6804710747073868,-4.294001518555347,-4.911679438702728,-0.9368159955388612,3.4425168427875357,5.609965949135294,2.8124706083123288,-2.684220658463871,-5.603595420140936,-3.3701828539985623,0.9996515416619992,5.63427955528432,3.6637827805082015,-1.14495316478436,-4.938624648621881,-3.636507899384162
827,9.270428397043462,-4.49787805438012,0.34270911528775033,-4.349189499096564,-4.8478190822325224,-1.6927119240378081,2.8112996142968862,4.117147811200779,1.513800518116891,-2.9848931034827832,-5.823213088468827,-2.119910328557398,1.8678086890529468,4.358461983142895,3.2202457091225263,-1.4919158933558014,-4.941066237180054,-3.5814655198566303
828,9.235079988340814,-3.935947794272422,1.0080603215304016,-4.75210465213408,-5.28019238340344,-0.8340860567558598,3.354781719602102,4.627786522760492,1.5698715621442791,-2.5496208387620563,-5.108785164336216,-3.0062194247139846,2.952480943094992,4.60767879866548,3.780532601863483,-0.9776349273947258,-5.775236609473304,-4.4085991933379125
829,8.809659143078505,-3.740561531991424,0.8998236634761743,-4.954636918076524,-5.2529597162341455,-1.534591886028269,3.2976519694125006,4.863604785937305,1.6386132567360763,-3.3300450478980745,-5.087901575057348,-3.156092792774271,2.2647662024778317,5.578766159018331,2.7411316092499423,-1.7843164904153694,-4.5217099166444115,-3.799918053309659
830,8.740115247275076,-4.068704033729907,0.44247833496718725,-2.6337723260532018,-4.173906188041675,-0.5970149044133457,3.6678825475503136,5.057308028210024,2.690739504357073,-2.235635396032226,-4.809368834771709,-2.503937128171719,3.0495259966750226,4.924796049418909,2.881753878340491,-0.7073203828976753,-4.7763399838948475,-3.9411573275338614
831,8.971883821990074,-4.674087636506301,0.16407871010574449,-3.548145694933506,-4.283302748810135,-1.1112411575187149,4.016388624200772,4.617952833607232,1.8195330673105974,-3.6236863608477234,-4.345185932098156,-1.8489998841233102,1.5265735610991995,6.124264104596638,2.701955738784936,-1.7950243063784905,-4.641744274886397,-3.7572545324674076
832,8.665818452968296,-3.9017795416709706,0.30480216925568254,-4.038874934636033,-5.243324991586412,-0.7825727980729638,4.18692925235262,4.308263421489853,1.5333985246134825,-2.82764150744032,-4.92393925188553,-2.2001317759956738,2.299156538489784,5.130800936885361,2.3454035070092725,-1.0121711424502093,-3.935653764944226,-3.9806708932205375
833,8.707148048343333,-4.921088969457874,-0.08414774596427077,-4.027966780485668,-5.083089061135724,-1.4979437075267803,3.2344919558243763,4.673484285202033,2.3218234468163104,-1.7678596537186992,-4.055508126733093,-2.3471563442656813,2.3122096376002625,4.249047480408553,2.6262081068661023,-1.119829540286689,-4.479627317592776,-4.202066673495438
834,8.280348047389861,-5.378923622107327,0.7734931124960156,-3.896555519554635,-3.963370261316505,-0.9253735035371217,3.846047343927923,4.796744291309679,0.9513269061836627,-2.2907809227589264,-4.885933759346586,-2.6634692093129164,2.2246695737331126,4.097627220475251,3.576105996326938,-1.4576066992194,-4.79300008457522,-4.876162265518179
835,8.839822067853756,-5.123619259107984,0.36375027309724295,-4.824441560895132,-4.812476179169132,-1.1303709099371932,3.5574132395962703,5.622039944336522,1.7260486841015517,-3.086715178370505,-5.405100196960198,-2.9073290932145985,2.3945617574051767,4.886196583020894,3.2301630785297846,-1.2106072183241248,-5.352018887412132,-2.9119880854612483
836,8.432028544775559,-4.271174401237593,-0.02831886823264884,-3.673450674288458,-5.091996468714624,-1.4913161645523767,2.8776811916371843,4.763879498913258,2.142840392184821,-2.446247465179593,-4.803752001986717,-2.154165288196874,1.9745789140706362,5.3036299816804515,2.45809074333173,-1.3624837269438026,-5.3444311553076504,-3.8307113810199134
837,8.602627709393962,-5.153169221720138,0.028680494153076524,-4.97281777588303,-4.7904867388968135,-0.9265576421418826,3.0467000302877665,4.029039656334327,2.124739787623693,-3.5335469684798713,-4.916989399533859,-2.7443211657356534,2.3344277744140993,4.309666158805078,2.379870281637798,-2.1475280941617063,-5.2961375531024375,-3.071265206340219
838,8.573626177776994,-5.330089158757633,0.34132642488532733,-2.9339021975768986,-4.946197326979947,-0.7231241650830553,3.7386366278057754,4.596138128586657,1.5409006290247558,-2.7706945587949483,-4.8685972937023605,-2.765934716455356,2.4919395062317085,5.454617800561849,2.972835484748732,-2.112419540573298,-4.2338396593776455,-3.2016755216841557
839,8.503029860968734,-5.332588498616869,-0.3165375601620067,-3.991184726487305,-4.168655158526075,-0.7269223366353008,3.7525640546818697,5.213533168920223,1.467230649266535,-3.0283735118026134,-4.38601611414198,-3.906617406965853,2.3817816963300644,5.652201891694955,2.298395593114639,-1.8234115638901052,-4.972343194873607,-3.0925286672547103
840,8.557807715527568,-5.027743792560046,0.3571933469023344,-4.84995011591874,-4.82090188343139,-0.23221980365003947,4.020911003957197,3.8142952371388166,0.8695977892602497,-3.545183861906383,-5.188144220218432,-2.276217519936894,2.7067331572162026,4.907056514853173,2.529276762011493,-1.140530516883298,-4.617951119714591,-4.016670403234018
841,9.231175653187067,-5.466148301098118,0.05471898728018913,-5.183321485919896,-5.000275822822183,-0.4068095234800722,4.079113766923223,4.489171539268365,1.7183954174626483,-3.1265909387135022,-5.5260849635658476,-2.4264524723526475,2.570283858659419,4.641796204274099,3.0696016498883556,-2.3662781615917607,-4.2477154472095275,-2.4556285636492516
842,9.020021336057097,-5.283807252682622,-0.24381662361853995,-4.049013024902144,-4.9514614007889,-0.0780062704934319,4.245162667796092,4.421922488039338,2.1400866094303197,-3.6858887008009487,-4.764600953906044,-2.530897692456752,3.5631286961537847,5.058242424310465,2.436867144567683,-2.038302073321275,-4.462875943087997,-3.1024124904140424
843,8.306368309270223,-5.961761107906341,0.6809857545534286,-4.229382710667087,-4.005673499086592,-0.7444777403260612,3.1114518421822543,5.65105887080576,1.3884186141682924,-2.8205282042358175,-5.148146026644404,-2.054289015150119,1.9617718782293188,5.216931821080705,2.2880417056664544,-2.5961630620595937,-5.294743182274233,-3.6369738144589308
844,8.88209473178864,-5.63118689316736,0.08526068012140682,-3.342751034244163,-4.141652314438365,-1.0982639662476874,3.4673931238547167,5.7422770865165695,1.2317102992072124,-3.157052479956429,-4.640786864401383,-2.13057527983686,3.5084973335547858,5.121386095659653,2.291584349027679,-2.2741844783639804,-5.326181295337454,-2.0724714016171646
845,8.443863808084476,-5.510641895374208,-0.9409185108489903,-4.3839283986735005,-4.828583824241225,-1.46580322537497,4.464919269006387,4.389423055739741,2.0400627196793213,-3.2274799918996755,-4.889215445136907,-2.693914926456472,2.3876759815353163,4.779301418408232,2.0736066654798244,-1.7688345823400466,-3.790626355156273,-3.123036829621573
846,8.191469332297519,-5.833446915817435,-0.59115251378486,-3.1780541100710353,-5.348838992038646,-0.5381940905845175,4.134047291864029,4.6183812939476,1.1693903753788732,-3.5795207741420008,-5.109349940776767,-1.95362156067099,2.9076369195565515,4.837878908342782,1.9688687137307188,-2.3506110218535574,-4.262470908850072,-2.7900191892316615
847,7.562366384034556,-5.770173088458045,-0.9124616998334157,-3.986622089162056,-4.376310829074095,-0.1088071982681798,4.012396024221369,5.175966601666386,0.29949736589053566,-3.1230437855248483,-4.43951066540992,-1.0617560692272379,3.763787558482345,4.970759747081588,2.9768374807338343,-1.9525929414097765,-5.029700221950487,-3.6253345789814446
848,8.195602951798215,-5.668319446367786,-0.560046024971038,-4.159546622790626,-4.385760957743962,-0.2172787971967345,4.6019603628637,4.778992560812418,1.4065646783872443,-3.2955464558935144,-5.586510768875954,-1.0583606550413092,2.795998030951894,5.024196849911207,3.0416064728190086,-2.3581541866876283,-5.356680011820703,-2.4353381970209664
849,7.878778084155333,-5.963445682967496,-0.4866972350308697,-4.820928081269423,-4.326314632692848,-0.15979468479744988,4.111142385073998,4.7402819021390705,1.358944281443084,-2.555884627569752,-5.4976020255667795,-1.764682204526571,3.46215214417687,4.339046933796626,2.1608309029609387,-2.8443045146906902,-3.7144614324585508,-3.0633952584273634
850,7.94688642935824,-6.230415782613355,-0.4864934549176377,-4.54080854902089,-5.066635630875785,-1.2667724989206703,4.09594834763485,4.598965945116086,1.331926976625139,-3.862545260020823,-4.074325712958632,-1.3160525109158399,2.531491877284586,5.388767173874048,1.7833306821808632,-2.8500664277369285,-5.348062818416525,-2.120060041346685
851,8.069758665535266,-5.724853340592201,-0.742307727591291,-3.689816231561143,-4.762318345208728,0.8201786717167939,3.5480774601845386,5.606116517073493,1.599662878257157,-4.086337527644176,-5.257344042915461,-0.6810393045679914,2.720705518721195,4.548034350106599,3.1507593015189035,-2.5783353684152663,-5.309141617636045,-3.257897728051034
852,7.026779582278441,-6.349649905907931,-0.1609680673054283,-4.848622287630126,-4.138667548561003,-0.46477416069110095,4.0652866054876124,5.8097222452191355,0.42497242368475086,-2.9883581171444336,-4.960188734976266,-1.812292833948911,3.408052953798066,4.844281193695135,1.9973815561763064,-2.437220695906788,-4.8516348581290165,-2.883134765121255
853,8.180014687834378,-6.0347799223051455,-0.32090225620805324,-3.9079204443100224,-5.06738823102601,-0.9313334093907447,3.7132809686190607,5.538282867282531,0.7109200748648398,-3.2114855444084958,-5.522563244283592,-1.5476785961356674,3.636430473805034,5.081296354497607,1.7219835313402125,-2.5433794611838865,-4.91584938065476,-3.1948807268858466
854,7.521773316204813,-5.771412644675651,-0.9847814955125047,-4.127795752902561,-5.073369409964332,-0.06499242065854482,4.70384066529321,4.318322839965048,0.8510835251759592,-3.1899283513062042,-5.400296357020545,-1.5218132349916706,1.9655211159350736,5.143271041545498,2.585113151217226,-3.694431456979709,-5.421975912215367,-2.85022548645021
855,7.896728489050037,-6.212683784479445,0.3681044093410514,-4.294799718830261,-4.412617118313879,-1.150763641373894,4.178852254012567,5.071662167239354,1.4922728590707979,-3.0572215842967267,-5.402355534975758,-1.4166629390651795,2.708705649762614,4.490617946218801,2.2365882753458792,-3.1171648159223304,-4.829828911500913,-2.790640732983877
856,6.740149542177373,-7.026721027201314,-1.2750254782177608,-4.887813155599595,-3.6780773857668674,0.13081940002242826,3.7535213156536824,3.736228976460598,0.5317871762586452,-3.974445483815968,-4.506728128236719,-1.3326290413859359,3.6399382967979994,5.037179147305452,2.635300019809735,-2.9729669595935464,-4.919417599782213,-2.7855039939330113
857,8.286028217089093,-7.0345126867319125,-0.4490316045257527,-4.916195699338252,-3.6622551195562982,0.13927633944106824,3.6202558436309804,4.3781926627046825,0.717259233048041,-3.7865180170236385,-5.4684640605406925,-1.1526522853702739,3.4295776361983643,4.78670672834447,1.5642813007452379,-2.5174534561292115,-5.702673570885133,-1.8218684082972636
858,7.465498122650566,-6.43246745759905,-0.9160396137038309,-4.2664684788090925,-4.091995957689138,0.4082378010518115,4.176503133601554,5.462763363725301,0.9178914203376921,-3.7565265939181565,-4.635164384995671,-1.049880158497104,3.3092125556910292,6.1806478605521225,1.9941812238113839,-2.402342892631464,-5.010126792245496,-2.932667207801468
859,7.552385444716257,-5.857806567180318,-0.9120041656061472,-4.122896439285995,-4.299690455825952,0.3407504844272611,3.5876257587583655,4.314211826496146,1.18949656608905,-4.209618997792199,-5.098317909352345,-1.390228489477632,3.4142318792910302,4.292172069640037,2.9523519949736112,-3.025538549780616,-5.007993673436349,-3.399731188465119
860,8.649782639319996,-6.832066295304792,-1.2852111633140955,-4.83318433751345,-3.7149565587675712,-0.3886778346401225,3.7184648372734896,4.005452390590612,0.6394889489633281,-4.498486482394137,-4.445600135513108,-1.1570908628202163,3.787059062778817,4.796829820266155,1.838171234482051,-2.3736128785200545,-4.650713230828948,-2.904811387426446
861,7.182163218792649,-6.783480114156139,-0.9344297101857404,-4.031222787074743,-4.027933110215833,0.541958018955115,3.8282028571742126,3.988141076599123,0.3187187357802752,-3.8013544509156008,-4.60789456233466,-1.8705569196574134,2.9804486371101966,4.624075412577755,1.237887289880339,-3.0912287174769864,-5.87222545830207,-3.250031686185999
862,7.702631528601262,-6.833173709492646,-0.7328427045825151,-4.57516556968776,-3.712755803390408,-0.08961976165981284,4.551408982105527,5.047587657129984,-0.28706840973118186,-4.362399246812489,-4.658348569211548,-1.2661404747567144,3.5707376617767568,5.177864100957828,2.111307308985978,-2.0958804036746153,-4.972731909804098,-2.232931048179846
863,7.49625609945789,-6.031211115553379,-0.40724902063130064,-4.915808300165181,-3.6448561686300027,-0.00622281848102374,4.5588545780880505,4.180134874515317,0.37373813818900115,-3.7188004933660466,-4.485261992853543,-0.45455533074431775,3.0991961762507128,4.678798158448534,1.3112438350381077,-3.178392754519321,-5.383656422012249,-1.8424692118851929
864,7.3649435691076155,-7.191917777176664,-1.1618008806243743,-5.6877309249732395,-3.56121424501276,0.42866597664312966,4.3903204912924,4.769484957915527,0.4220996094080196,-4.185488545411536,-4.810270186009693,-0.8720270545582424,2.553925776030508,5.2242686832282255,1.7368286997404798,-2.2271605933205905,-5.024230699337072,-1.6319970952242828
865,7.311015576866774,-7.311406403341807,-1.0288009700492846,-4.881581739814419,-4.4946518696896325,0.08772960420867104,4.851305466794287,4.767921031411905,0.18285605504596342,-3.742638895636228,-4.613593936055566,-0.7832640205121592,4.0151318142400925,4.544880935562978,0.777850448568939,-2.391596157748453,-4.640078734753301,-2.050836904575786
866,6.668612511329744,-6.412805969165988,-1.2567349607037035,-5.333993519504942,-5.233969439567132,0.9054871978656367,4.315124396856263,4.6073447433012475,0.6039019432670343,-3.703904142267347,-4.08400189942738,-1.089722677403092,3.417386473864027,5.352661851374284,1.753219982565378,-2.9080705698671188,-4.445853742162394,-2.3648314879724994
867,6.213698048363075,-7.326725438141146,-1.410904276061964,-4.663288982707185,-4.158411259113649,1.0436970359687432,4.145888269698093,4.342302321085735,-0.04923856523029599,-3.558294752242378,-4.672204987294472,-0.7878481033394787,3.1114106606366905,4.413438363454432,1.7103603270375347,-3.419604397833206,-4.155955903552945,-2.7430532584563045
868,7.124741621682169,-8.383717785067876,-1.4387853334902834,-4.291893998497099,-4.39836428683878,0.1619648874651362,4.815105243537112,4.661883308659476,-0.5326004557964938,-3.843081270800077,-4.965760591258266,-0.255104691978408,4.124413803213906,5.230714920990241,2.111949517058455,-3.649612963575728,-5.205012153657308,-1.9557932053127982
869,7.396107670159725,-6.388641669674525,-2.174134471093862,-5.520103559792558,-3.2884022543665754,0.13540565035587615,4.97407880841861,3.4092569267453188,0.186638966329222,-4.916238447229635,-3.683613951194258,-1.0447696045601278,4.005150050665108,5.165515899954106,1.1225909623340287,-2.94106191948027,-5.398962236127939,-2.385991350554555
870,8.589182463737597,-7.26118381957369,-1.0533781238401823,-4.079048236884644,-3.2025289115473345,1.2512168433404396,5.444286966326897,3.8391594766262336,0.6198545931199249,-4.8216211751104705,-4.915212426680935,-0.45513957044616954,3.7312804051490827,3.641138942203339,1.4774073309534936,-2.9626822004589055,-4.598504391129235,-2.76547340627628
871,7.178778093461225,-7.481177688325614,-0.9708980666961047,-4.360405256130111,-2.4997469836085298,0.4695716625465115,5.218524020427825,4.499512822507631,0.27493264861441447,-4.509894001163442,-4.935279304687349,-1.249406588594523,3.8417430892490265,5.112094295963321,1.5887002786700866,-3.3044937606846325,-4.731226912416198,-2.371537558409717
872,7.189387325533541,-7.469301625200874,-1.132533009777282,-3.5055787258615787,-3.239407407129425,0.31954827146141485,4.654513591771327,3.0645051308031666,0.2864910214952751,-4.873442592070401,-4.705630602582379,-1.223197827746731,3.8812923627427987,4.06466652778807,1.6391283665762353,-3.8760065849843124,-4.8715924721704855,-2.120922640294475
873,5.721732130937597,-7.680893209318008,-1.2116846062320603,-4.757822196164485,-3.6910748247290623,0.8403732740175068,4.326972670972347,4.69085197096009,0.07650441754564118,-4.967314959058928,-3.930029362812501,0.04925235432573616,4.161439762503267,4.885430754008528,1.098497709900838,-3.317463150877192,-4.576112131544292,-2.045551857798588
874,5.934339112514389,-7.519953257541207,-1.0784716279771263,-4.535549999776723,-3.1373577551798264,0.5864858038439367,4.820672652452457,4.066144462350789,-1.079522476539528,-4.291230912104816,-4.794473997643447,-0.7413343889551156,3.5838426477485923,5.213049635774792,0.4013879656367132,-3.403072464809101,-4.707307693272883,-2.0658331341542464
875,5.058334623092083,-8.21561549000786,-1.5510753696704243,-4.52086769776788,-3.872384537478612,1.2901218144860702,5.145150831380038,3.984037706100736,-0.1365414076308631,-4.286836549894099,-3.7583744588947283,0.07974870659279942,4.300523697132354,5.053122477314946,0.4318696117070453,-3.926064691755567,-5.164687937571441,-1.760418424707491
876,6.24442958483128,-7.585322223962261,-1.2532917353004598,-4.969019832937239,-3.005812662538574,0.3280687241167266,3.2670374644467257,4.593767870750938,-0.020830696188669673,-3.9519779031012083,-4.141059789956322,-1.0902995174062764,4.077936157395737,4.38268612222205,1.8276834740178085,-3.497672179068062,-5.034034138394793,-1.9347615219131518
877,5.625535303804846,-8.433462032714855,-1.7007571108507227,-4.343470909781584,-3.507299277928013,1.3478661876367375,3.9772498539140138,4.22663926392586,-0.5556858882543799,-4.994283869476137,-3.6739174828393586,-0.9894002144387708,4.543432329517698,4.770729705233252,1.150368839535954,-2.6468427413655498,-4.887943059119947,-1.8927785692010428
878,5.348007767728427,-8.129175184335287,-1.7836020110167037,-5.429994263172612,-3.326608828200583,1.2522479318349387,4.793172892380375,3.3360872643689374,-0.2115605830204274,-3.951150560748263,-4.44915189089168,-0.9937638009292963,4.2542751978900535,4.189217954576694,1.3395597878586256,-3.1624252761251537,-5.069684486995589,-1.8266901842310705
879,6.011753455830418,-7.665324870258594,-0.8860597585654367,-4.776642127472749,-3.6080260337907,1.7594652729192686,3.6207849044776736,4.655093852228581,-0.29291233418959994,-4.850206145771604,-4.48602984645757,-0.5530921919101617,3.743717404909174,4.4887531244012155,0.6899636115495987,-3.9087715321264636,-4.840788990753798,-1.002543072446171
880,5.4895724906625025,-8.998317064214348,-1.0342524281847751,-4.694200353881822,-3.144511788130236,0.8410075353764742,5.176349600623593,4.160531198472815,0.9230304036198207,-2.927764381663355,-4.784760893079135,-1.3649653054732784,4.599576037689788,4.088344368275838,0.7878127431212457,-4.41675009761512,-4.808862367554512,-1.9362705063490853
881,6.363481208609116,-7.499716991411222,-2.172571641774873,-6.200919428353805,-2.7675136346047164,1.4142307750802003,4.321756544484905,4.261409849073964,-1.4410530362099432,-5.40574649688431,-4.582346003323671,-0.48564891119106185,4.251744484979593,4.82714686811564,0.5159483009652661,-3.938667329577296,-4.295072149446882,-2.2538190733617047
882,5.5237008213686085,-8.441366961255548,-2.485249061195721,-4.6847484475644325,-2.937546295116751,0.4968026694114599,4.846730725910787,3.7386871351532163,-0.24287176660118953,-4.818701521741627,-2.9226472248760302,-0.6444554700378969,5.028308817490701,5.65872175544606,0.662692508844852,-3.6215092498401176,-4.649073361919687,-1.1435155519937776
883,6.106966022423445,-8.82998157599583,-2.143989810311463,-4.8314952958616395,-3.1634377075735753,1.072534699098319,5.1645795394127365,3.33389027695549,-1.2178928669072588,-4.59391898287689,-4.867246406686943,-0.5388643494146745,4.222575081533761,5.9662803642543905,0.2969882460220612,-3.90990002658737,-4.694024167476908,-0.9075149566765464
884,5.098674569753523,-8.216354604793162,-2.3997318699947394,-5.557682930457685,-3.9286980906849713,0.9789406854666134,5.277066379047789,3.388557683516505,-1.181356231176336,-4.429200264664795,-5.0915277701254515,0.6937736943711472,4.3070635478751385,5.175021073255285,0.9201635398509818,-3.929981087499965,-4.879408687994066,-1.5343122153540247
885,5.53381894550911,-9.042290094462825,-2.429241047625301,-5.573982407039828,-3.213525253241859,1.5485063633567753,3.8769013338204945,3.8558252782705744,0.2507963941897384,-4.033250399579924,-4.136697908816663,-0.4800711619811925,3.6202568736707565,4.947657958729893,1.8362043564913175,-4.819663039152279,-4.734257874954726,-0.8152339771957463
886,5.29366559558418,-9.236437122069347,-0.5202563705603578,-5.892551403599694,-3.2094897074176356,1.799965163423501,4.4782933034924675,4.5337983480798,-0.8482976378231906,-3.8543486234394013,-4.850000789384087,-0.06169598177169687,4.9907965423909175,5.181191338813389,1.1674980354291158,-3.739110223126476,-4.749781311957891,-1.1977105429395576
887,6.604401771263768,-8.018490195133062,-2.714237224976906,-4.63508471281549,-2.5616668137198837,1.609385628924242,5.05535715447056,3.8879362888885165,-1.2141950925917477,-5.167330306072402,-4.028138929419032,0.6080002107244106,4.10239080149278,4.089836559604181,0.8197853170589517,-3.52257132486384,-4.532743984203809,-1.430267749397911
888,5.188562829645321,-9.007822602982646,-3.081911156723137,-4.445248824738081,-4.210795573801116,1.3293546046668756,4.687377035308591,3.5261762109326282,-0.39159203800412334,-4.32740837091169,-3.818937645776283,0.020820731729955216,3.784639364467969,4.85817743690114,0.7146861862590397,-3.2801602878924827,-4.6576817099684,-1.3528245786092132
889,4.665927174358918,-8.706158889894121,-1.8705350514859571,-4.733932920584977,-3.2693272824893436,2.045048765929413,4.563038059171524,4.382034369834093,-1.3209178122199374,-4.430994599634164,-3.467461467053247,-0.44164850809106704,3.7744935133459125,4.8056345112401,0.013521267128246861,-3.20924013894391,-4.731415552200437,-0.9832169723663648
890,4.524934700856937,-9.084759723389011,-2.9728870014787168,-5.232086577840309,-2.8767828911561004,1.7514844349547556,4.674900332681721,2.8787199218851747,-1.0667411801072277,-4.359389433377105,-5.214247429429257,0.22231740092630184,4.6215455167504444,4.143266498404669,1.0713159080389958,-3.7696281670954006,-4.846525323523026,-1.0435467050563114
891,5.3121912996086476,-9.070404931358016,-1.9506700849622107,-5.86252400749585,-3.3366080894604933,1.8502574737639466,5.721787842773293,4.072053749112656,-0.3888897115161104,-4.781060000497998,-4.067295502268758,-0.26307044322279755,4.389095589403092,4.661285749650075,0.7675059374346378,-3.9116120622337,-5.059938820253548,-1.2321110270977214
892,5.323727627074671,-9.323924956351943,-2.467072862553022,-4.576299566898916,-2.7617334658063024,1.7395064993622704,4.980971754107818,4.074000423025395,-0.8453853237507079,-3.767962148338101,-3.4402568420847053,0.09199218597169584,4.4357767648168105,5.63270005507209,0.6348053760385622,-4.893677705990655,-3.3390820415701334,-0.9687226658103778
